ano,mes,id_categoria,id_categoria_bd,categoria,peso_mensal,variacao_mensal,variacao_anual,variacao_doze_meses
2020,12,1116041,1.1.16.041,Vinagre,0.0166,1.67,5.66,5.66
2020,12,1116048,1.1.16.048,Caldo concentrado,0.0093,0.53,3.97,3.97
2020,12,1116071,1.1.16.071,Tempero misto,0.053,1.87,6.81,6.81
2020,12,1201001,1.2.01.001,Refeição,3.6681,0.74,2.67,2.67
2020,12,1201003,1.2.01.003,Lanche,1.7155,0.89,10.08,10.08
2020,12,1201007,1.2.01.007,Refrigerante e água mineral,0.1246,0.82,2.96,2.96
2020,12,1201009,1.2.01.009,Cafezinho,0.0432,-1.64,8.05,8.05
2020,12,1201048,1.2.01.048,Cerveja,0.2931,0.9,2.95,2.95
2020,12,1201051,1.2.01.051,Outras bebidas alcoólicas,0.0075,2.39,3.66,3.66
2020,12,1201052,1.2.01.052,Vinho,0.0085,0.76,8.73,8.73
2020,12,1201061,1.2.01.061,Doces,0.0045,0.54,5.02,5.02
2020,12,1201088,1.2.01.088,Sorvete,0.0511,-0.48,1.85,1.85
2020,12,2101001,2.1.01.001,Aluguel residencial,3.76,0.31,2.77,2.77
2020,12,2101002,2.1.01.002,Condomínio,2.2981,-0.11,2.58,2.58
2020,12,2101004,2.1.01.004,Taxa de água e esgoto,1.8095,0.1,2.58,2.58
2020,12,2101012,2.1.01.012,Mudança,0.0014,0,-7,-7
2020,12,2103005,2.1.03.005,Ferragens,0.0097,0.34,9.47,9.47
2020,12,2103008,2.1.03.008,Material de eletricidade,0.0157,0.24,7.66,7.66
2020,12,2103012,2.1.03.012,Vidro,0.003,-1.27,-1.8,-1.8
2020,12,2103014,2.1.03.014,Tinta,0.2568,0.83,8.18,8.18
2020,12,2103032,2.1.03.032,Revestimento de piso e parede,0.2475,0.08,13.4,13.4
2020,12,2103038,2.1.03.038,Madeira e taco,0.0155,1.98,3.25,3.25
2020,12,2103039,2.1.03.039,Cimento,0.0275,-0.02,17,17
2020,12,2103040,2.1.03.040,Tijolo,0.0273,-0.7,29.79,29.79
2020,12,2103041,2.1.03.041,Material hidráulico,0.0393,6.66,18.19,18.19
2020,12,2103042,2.1.03.042,Mão de obra,0.6527,-0.09,-0.41,-0.41
2020,12,2103048,2.1.03.048,Areia,0.0146,0.82,11.75,11.75
2020,12,2103049,2.1.03.049,Pedras,0.0005,-0.22,0.7,0.7
2020,12,2103055,2.1.03.055,Telha,0.0423,1.21,14.65,14.65
2020,12,2104003,2.1.04.003,Saco para lixo,0.005,2.45,-2.68,-2.68
2020,12,2104005,2.1.04.005,Água sanitária,0.0639,0.65,5.76,5.76
2020,12,2104008,2.1.04.008,Detergente,0.1521,2.46,9.74,9.74
2020,12,2104009,2.1.04.009,Sabão em pó,0.2239,0.65,1.81,1.81
2020,12,2104012,2.1.04.012,Desinfetante,0.0575,1.07,0.6,0.6
2020,12,2104015,2.1.04.015,Sabão em barra,0.0302,3.68,9.13,9.13
2020,12,2104016,2.1.04.016,Esponja de limpeza,0.0042,-2.17,1.42,1.42
2020,12,2104019,2.1.04.019,Sabão líquido,0.006,0.69,1.8,1.8
2020,12,2104020,2.1.04.020,Limpador multiuso,0.027,1.8,5.83,5.83
2020,12,2104041,2.1.04.041,Papel toalha,0.0045,4.07,-3.56,-3.56
2020,12,2104085,2.1.04.085,Amaciante e alvejante,0.1695,0.56,4.26,4.26
2020,12,2201003,2.2.01.003,Carvão vegetal,0.0058,0.53,-0.26,-0.26
2020,12,2201004,2.2.01.004,Gás de botijão,1.1057,1.99,9.24,9.24
2020,12,2201005,2.2.01.005,Gás encanado,0.1284,0.23,-1.29,-1.29
2020,12,2202003,2.2.02.003,Energia elétrica residencial,4.2668,9.34,9.14,9.14
2020,12,3101002,3.1.01.002,Móvel para sala,0.3342,2.4,-4.55,-4.55
2020,12,3101003,3.1.01.003,Móvel para quarto,0.464,3.29,-1.12,-1.12
2020,12,3101015,3.1.01.015,Móvel para copa e cozinha,0.1838,2.97,-8.03,-8.03
2020,12,3101016,3.1.01.016,Móvel infantil,0.0264,0.77,-5.92,-5.92
2020,12,3101017,3.1.01.017,Colchão,0.0176,5.58,36.93,36.93
2020,12,3102001,3.1.02.001,Artigos de iluminação,0.0819,-0.46,1.73,1.73
2020,12,3102005,3.1.02.005,Tapete,0.0622,-0.62,2.03,2.03
2020,12,3102006,3.1.02.006,Cortina,0.0922,0.4,4.52,4.52
2020,12,3102007,3.1.02.007,Utensílios de metal,0.1671,0.07,6.67,6.67
2020,12,3102009,3.1.02.009,Utensílios de vidro e louça,0.0505,1.2,4.88,4.88
2020,12,3102010,3.1.02.010,Utensílios de plástico,0.0095,0.63,4.4,4.4
2020,12,3102035,3.1.02.035,Flores naturais,0.0064,0.7,16.15,16.15
2020,12,3102337,3.1.02.337,Utensílios para bebê,0.0163,-0.14,5.14,5.14
2020,12,3103001,3.1.03.001,Roupa de cama,0.1954,1.79,10.83,10.83
2020,12,3103003,3.1.03.003,Roupa de banho,0.0054,0.99,4.02,4.02
2020,12,3201001,3.2.01.001,Refrigerador,0.3347,1.8,2.31,2.31
2020,12,3201002,3.2.01.002,Ar-condicionado,0.1106,1.87,12.54,12.54
2020,12,3201006,3.2.01.006,Máquina de lavar roupa,0.2477,0.02,3.31,3.31
2020,12,3201013,3.2.01.013,Ventilador,0.02,0.94,8.31,8.31
2020,12,3201021,3.2.01.021,Fogão,0.1769,0.27,8.81,8.81
2020,12,3201050,3.2.01.050,Chuveiro elétrico,0.0071,1.84,8.45,8.45
2020,12,3202001,3.2.02.001,Televisor,0.4824,3.46,16.64,16.64
2020,12,3202003,3.2.02.003,Aparelho de som,0.0124,2.87,5.43,5.43
2020,12,3202008,3.2.02.008,Videogame (console),0.0031,1.08,14.3,14.3
2020,12,3202028,3.2.02.028,Computador pessoal,0.35,1.22,22.47,22.47
2020,12,3301002,3.3.01.002,Conserto de refrigerador,0.0159,0.28,1.83,1.83
2020,12,3301006,3.3.01.006,Conserto de televisor,0.002,0,-5.07,-5.07
2020,12,3301015,3.3.01.015,Conserto de máquina de lavar roupa,0.0048,-0.53,7.64,7.64
2020,12,3301022,3.3.01.022,Reforma de estofado,0.0448,1.42,2.09,2.09
2020,12,3301088,3.3.01.088,Conserto de aparelho celular,0.0672,0.73,3.43,3.43
2020,12,3301130,3.3.01.130,Conserto de bicicleta,0.1981,0.66,15.27,15.27
2020,12,4101002,4.1.01.002,Calça comprida masculina,0.2867,0.34,-0.34,-0.34
2020,12,4101005,4.1.01.005,Agasalho masculino,0.0209,-0.18,-9.01,-9.01
2020,12,4101006,4.1.01.006,Bermuda/short masculino,0.1738,1.13,1.88,1.88
2020,12,4101008,4.1.01.008,Cueca,0.0072,0.17,2.15,2.15
2020,12,4101009,4.1.01.009,Camisa/camiseta masculina,0.5564,1.35,-0.52,-0.52
2020,12,4102002,4.1.02.002,Calça comprida feminina,0.3066,-0.15,-4.06,-4.06
2020,12,4102003,4.1.02.003,Agasalho feminino,0.0242,-1.2,-13.78,-13.78
2020,12,4102004,4.1.02.004,Saia,0.0089,-0.58,-7.38,-7.38
2020,12,4102005,4.1.02.005,Vestido,0.2824,1.31,-4.47,-4.47
2020,12,4102008,4.1.02.008,Blusa,0.502,-0.25,-4.74,-4.74
2020,12,4102010,4.1.02.010,Lingerie,0.1106,1.13,1.96,1.96
2020,12,4102013,4.1.02.013,Bermuda/short feminino,0.0673,0.71,-2.94,-2.94
2020,12,4103001,4.1.03.001,Uniforme escolar,0.0845,1.01,5.37,5.37
2020,12,4103002,4.1.03.002,Calça comprida infantil,0.0724,1.99,-2.44,-2.44
2020,12,4103005,4.1.03.005,Agasalho infantil,0.0077,1.84,-10.53,-10.53
2020,12,4103007,4.1.03.007,Vestido infantil,0.0548,1.78,0.68,0.68
2020,12,4103008,4.1.03.008,Bermuda/short infantil,0.0559,-0.54,-4.27,-4.27
2020,12,4103011,4.1.03.011,Camisa/camiseta infantil,0.1926,-0.03,-0.14,-0.14
2020,12,4103031,4.1.03.031,Conjunto infantil,0.1381,0.55,-0.01,-0.01
2020,12,4201002,4.2.01.002,Sapato masculino,0.1472,-0.05,-3.2,-3.2
2020,12,4201003,4.2.01.003,Sapato feminino,0.2614,0.56,-2.92,-2.92
2020,12,4201004,4.2.01.004,Sapato infantil,0.0263,-0.72,-4.66,-4.66
2020,12,4201015,4.2.01.015,Bolsa,0.0606,0.72,0.02,0.02
2020,12,4201040,4.2.01.040,Mochila,0.0088,1.02,-11.81,-11.81
2020,12,4201063,4.2.01.063,Tênis,0.4353,0.67,-0.29,-0.29
2020,12,4201098,4.2.01.098,Sandália/chinelo,0.1904,0.8,-4.14,-4.14
2020,12,4301001,4.3.01.001,Bijuteria,0.0163,2.02,0.18,0.18
2020,12,4301002,4.3.01.002,Joia,0.1549,0.18,21.34,21.34
2020,12,4301004,4.3.01.004,Relógio de pulso,0.0509,1.58,5.36,5.36
2020,12,4401001,4.4.01.001,Tecido,0.0471,0.54,7.67,7.67
2020,12,4401002,4.4.01.002,Artigos de armarinho,0.0099,1.07,6.62,6.62
2020,12,5101001,5.1.01.001,Ônibus urbano,1.3313,-0.1,1.32,1.32
2020,12,5101002,5.1.01.002,Táxi,0.198,0,0,0
2020,12,5101004,5.1.01.004,Trem,0.0377,0,2.27,2.27
2020,12,5101006,5.1.01.006,Ônibus intermunicipal,0.4192,-0.04,2.26,2.26
2020,12,5101007,5.1.01.007,Ônibus interestadual,0.1109,3.92,-8.32,-8.32
2020,12,5101010,5.1.01.010,Passagem aérea,0.436,28.05,-17.15,-17.15
2020,12,5101011,5.1.01.011,Metrô,0.0698,0,4.74,4.74
2020,12,5101026,5.1.01.026,Transporte escolar,0.137,0,4.2,4.2
2020,12,5101051,5.1.01.051,Transporte por aplicativo,0.1758,13.2,-5.77,-5.77
2020,12,5101053,5.1.01.053,Integração transporte público,0.0657,0,2.29,2.29
2020,12,5102001,5.1.02.001,Automóvel novo,2.9825,0.17,4.03,4.03
2020,12,5102004,5.1.02.004,Emplacamento e licença,2.3736,0.3,3.7,3.7
2020,12,5102005,5.1.02.005,Seguro voluntário de veículo,0.7507,-1.04,-7.91,-7.91
2020,12,5102006,5.1.02.006,Multa,0.1165,0,0,0
2020,12,5102007,5.1.02.007,Óleo lubrificante,0.1279,1.63,5.47,5.47
2020,12,5102009,5.1.02.009,Acessórios e peças,0.1807,-0.6,4.44,4.44
2020,12,5102010,5.1.02.010,Pneu,0.2176,2.76,16.37,16.37
2020,12,5102011,5.1.02.011,Conserto de automóvel,1.7094,-0.47,2.96,2.96
2020,12,5102013,5.1.02.013,Estacionamento,0.0668,-0.16,1.07,1.07
2020,12,5102015,5.1.02.015,Pedágio,0.0941,2.04,4.37,4.37
2020,12,5102020,5.1.02.020,Automóvel usado,1.8798,1.24,2.8,2.8
2020,12,5102037,5.1.02.037,Pintura de veículo,0.0144,0.73,2.39,2.39
2020,12,5102051,5.1.02.051,Aluguel de veículo,0.0204,8.95,11.88,11.88
2020,12,5102053,5.1.02.053,Motocicleta,0.5924,0.29,3.44,3.44
2020,12,5104001,5.1.04.001,Gasolina,4.9083,1.54,-0.19,-0.19
2020,12,5104002,5.1.04.002,Etanol,0.654,1.32,1.81,1.81
2020,12,5104003,5.1.04.003,Óleo diesel,0.1834,2.08,-3.3,-3.3
2020,12,5104005,5.1.04.005,Gás veicular,0.0584,4.27,0.66,0.66
2020,12,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2288,-0.83,-6.8,-6.8
2020,12,6101002,6.1.01.002,Analgésico e antitérmico,0.5468,0.95,2.7,2.7
2020,12,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1545,-0.14,-4.17,-4.17
2020,12,6101004,6.1.01.004,Antigripal e antitussígeno,0.1881,1.12,-3.23,-3.23
2020,12,6101006,6.1.01.006,Dermatológico,0.131,0.18,4.51,4.51
2020,12,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1694,-0.49,-4.16,-4.16
2020,12,6101009,6.1.01.009,Gastroprotetor,0.1349,0.91,-0.81,-0.81
2020,12,6101010,6.1.01.010,Vitamina e fortificante,0.2234,0.66,1.49,1.49
2020,12,6101011,6.1.01.011,Hormonal,0.1948,-0.38,-2.44,-2.44
2020,12,6101013,6.1.01.013,Psicotrópico e anorexígeno,0.294,-0.73,-2.76,-2.76
2020,12,6101014,6.1.01.014,Hipotensor e hipocolesterolêmico,0.607,0.24,-4.09,-4.09
2020,12,6101051,6.1.01.051,Oftalmológico,0.0935,0.29,1.1,1.1
2020,12,6101064,6.1.01.064,Antidiabético,0.18,-1.13,-6.26,-6.26
2020,12,6101148,6.1.01.148,Neurológico,0.1495,-0.79,-7.47,-7.47
2020,12,6102012,6.1.02.012,Óculos de grau,0.2913,-0.3,-3.11,-3.11
2020,12,6201002,6.2.01.002,Médico,0.5532,0.72,2.38,2.38
2020,12,6201003,6.2.01.003,Dentista,0.5332,0.73,5.46,5.46
2020,12,6201005,6.2.01.005,Aparelho ortodôntico,0.0188,0.8,3.02,3.02
2020,12,6201007,6.2.01.007,Fisioterapeuta,0.0004,0.18,4.33,4.33
2020,12,6201010,6.2.01.010,Psicólogo,0.047,0,1.35,1.35
2020,12,6202003,6.2.02.003,Exame de laboratório,0.1117,0.81,3,3
2020,12,6202004,6.2.02.004,Hospitalização e cirurgia,0.367,0.42,1.56,1.56
2020,12,6202006,6.2.02.006,Exame de imagem,0.1368,0.35,1.54,1.54
2020,12,6203001,6.2.03.001,Plano de saúde,3.9979,0,2.44,2.44
2020,12,6301001,6.3.01.001,Produto para cabelo,0.6229,1.57,2.76,2.76
2020,12,6301002,6.3.01.002,Fralda descartável,0.2233,0.3,3.51,3.51
2020,12,6301004,6.3.01.004,Produto para barba,0.1331,0.65,0.52,0.52
2020,12,6301006,6.3.01.006,Produto para pele,0.3899,0.12,5.03,5.03
2020,12,6301007,6.3.01.007,Produto para higiene bucal,0.2642,1.03,3.81,3.81
2020,12,6301010,6.3.01.010,Produto para unha,0.0039,1.37,-1.71,-1.71
2020,12,6301011,6.3.01.011,Perfume,1.0446,0.87,3.38,3.38
2020,12,6301014,6.3.01.014,Desodorante,0.4523,0.04,2.36,2.36
2020,12,6301015,6.3.01.015,Absorvente higiênico,0.1111,0.89,3.56,3.56
2020,12,6301016,6.3.01.016,Sabonete,0.3004,1.43,7.88,7.88
2020,12,6301017,6.3.01.017,Papel higiênico,0.2102,1.05,4.33,4.33
2020,12,6301020,6.3.01.020,Artigos de maquiagem,0.1569,5.29,0.47,0.47
2020,12,7101001,7.1.01.001,Costureira,0.0126,0.68,-0.63,-0.63
2020,12,7101005,7.1.01.005,Manicure,0.3918,0.17,1.91,1.91
2020,12,7101010,7.1.01.010,Empregado doméstico,3.0791,0.03,1.76,1.76
2020,12,7101011,7.1.01.011,Cabeleireiro e barbeiro,1.0399,0.21,-0.92,-0.92
2020,12,7101014,7.1.01.014,Depilação,0.06,0.62,4.27,4.27
2020,12,7101034,7.1.01.034,Cartório,0.0218,0,3.17,3.17
2020,12,7101036,7.1.01.036,Despachante,0.0943,1.43,2.13,2.13
2020,12,7101076,7.1.01.076,Serviço bancário,1.7821,0.81,1.51,1.51
2020,12,7101090,7.1.01.090,Conselho de classe,0.0556,0.13,1.61,1.61
2020,12,7101144,7.1.01.144,Sobrancelha,0.1095,0.95,1.83,1.83
2020,12,7201006,7.2.01.006,Clube,0.0813,0.14,4.93,4.93
2020,12,7201010,7.2.01.010,Instrumento musical,0.0186,0.91,15.43,15.43
2020,12,7201015,7.2.01.015,Tratamento de animais (clínica),0.291,-0.63,-0.84,-0.84
2020,12,7201019,7.2.01.019,Bicicleta,0.1033,2.67,14.21,14.21
2020,12,7201020,7.2.01.020,Alimento para animais,0.3397,1.35,3.1,3.1
2020,12,7201023,7.2.01.023,Brinquedo,0.206,1.45,-6.05,-6.05
2020,12,7201054,7.2.01.054,Casa noturna,0.0441,-0.05,3.22,3.22
2020,12,7201063,7.2.01.063,Jogos de azar,0.5173,0,0,0
2020,12,7201067,7.2.01.067,Material de caça e pesca,0.009,2.1,-4.45,-4.45
2020,12,7201090,7.2.01.090,Hospedagem,0.5138,0.74,-8.07,-8.07
2020,12,7201095,7.2.01.095,Pacote turístico,0.4821,5.97,11.23,11.23
2020,12,7201256,7.2.01.256,Serviço de higiene para animais,0.1393,0.31,-0.72,-0.72
2020,12,7201266,7.2.01.266,Cinema. teatro e concertos,0.5166,0.89,-1.68,-1.68
2020,12,7202041,7.2.02.041,Cigarro,0.5401,0,1.96,1.96
2020,12,8101001,8.1.01.001,Creche,0.1894,1.54,3.16,3.16
2020,12,8101002,8.1.01.002,Pré-escola,0.3065,0.82,-0.93,-0.93
2020,12,8101003,8.1.01.003,Ensino fundamental,1.4837,0.84,3.73,3.73
2020,12,8101004,8.1.01.004,Ensino médio,0.3769,1.19,5.07,5.07
2020,12,8101005,8.1.01.005,Ensino superior,1.7965,0.18,-0.73,-0.73
2020,12,8101006,8.1.01.006,Pós-graduação,0.2773,-0.77,-4.69,-4.69
2020,12,8101008,8.1.01.008,Educação de jovens e adultos,0.0411,3.83,4.66,4.66
2020,12,8101045,8.1.01.045,Curso técnico,0.0314,-0.79,1.41,1.41
2020,12,8102001,8.1.02.001,Jornal diário,0.0317,0,5.5,5.5
2020,12,8102004,8.1.02.004,Revista,0.0276,-1.89,0.22,0.22
2020,12,8102007,8.1.02.007,Livro didático,0.3828,-0.06,1.26,1.26
2020,12,8102008,8.1.02.008,Livro não didático,0.0963,-1.59,1.2,1.2
2020,12,8103001,8.1.03.001,Caderno,0.0492,0.4,-6.23,-6.23
2020,12,8103014,8.1.03.014,Artigos de papelaria,0.0888,0.61,2.08,2.08
2020,12,8104001,8.1.04.001,Curso preparatório,0.0764,0.28,1.22,1.22
2020,12,8104003,8.1.04.003,Curso de idioma,0.2978,0,-0.73,-0.73
2020,12,8104004,8.1.04.004,Curso de informática,0.0016,-0.67,3.47,3.47
2020,12,8104005,8.1.04.005,Autoescola,0.0504,0,2.32,2.32
2020,12,8104006,8.1.04.006,Atividades físicas,0.3952,1.38,2.71,2.71
2020,12,9101001,9.1.01.001,Correio,0.0669,0,18.31,18.31
2020,12,9101002,9.1.01.002,Plano de telefonia fixa,0.2613,0,3.86,3.86
2020,12,9101008,9.1.01.008,Plano de telefonia móvel,1.5948,0,0.05,0.05
2020,12,9101010,9.1.01.010,Tv por assinatura,0.3954,0,0,0
2020,12,9101018,9.1.01.018,Acesso à internet,0.5819,0,8.51,8.51
2020,12,9101019,9.1.01.019,Aparelho telefônico,1.0486,0.77,6.87,6.87
2020,12,9101115,9.1.01.115,Serviços de streaming,0.0686,0,0,0
2020,12,9101116,9.1.01.116,Combo de telefonia. internet e tv por assinatura,1.6933,0.85,3.35,3.35
2021,1,1101002,1.1.01.002,Arroz,0.7995,0.24,0.24,74.14
2021,1,1101051,1.1.01.051,Feijão - mulatinho,0.0145,1.38,1.38,27.31
2021,1,1101052,1.1.01.052,Feijão - preto,0.0679,3.25,3.25,54.24
2021,1,1101053,1.1.01.053,Feijão - macáçar (fradinho),0.0192,2.8,2.8,63.95
2021,1,1101073,1.1.01.073,Feijão - carioca (rajado),0.15,1.27,1.27,18.53
2021,1,1101079,1.1.01.079,Milho (em grão),0.0109,0.82,0.82,14.27
2021,1,1102001,1.1.02.001,Farinha de arroz,0.0028,-1.73,-1.73,2.82
2021,1,1102006,1.1.02.006,Macarrão,0.1434,0.93,0.93,3.43
2021,1,1102008,1.1.02.008,Fubá de milho,0.0083,1.4,1.4,11.84
2021,1,1102010,1.1.02.010,Flocos de milho,0.0099,-0.86,-0.86,1.75
2021,1,1102012,1.1.02.012,Farinha de trigo,0.0505,1.14,1.14,15.93
2021,1,1102023,1.1.02.023,Farinha de mandioca,0.0982,0.41,0.41,9.23
2021,1,1102029,1.1.02.029,Massa semipreparada,0.1202,0.69,0.69,6.4
2021,1,1102061,1.1.02.061,Macarrão instantâneo,0.0276,-0.61,-0.61,7.18
2021,1,1103002,1.1.03.002,Batata-doce,0.0294,12.44,12.44,59.1
2021,1,1103003,1.1.03.003,Batata-inglesa,0.2338,10.84,10.84,67
2021,1,1103004,1.1.03.004,Inhame,0.0018,4.66,4.66,1.13
2021,1,1103005,1.1.03.005,Mandioca (aipim),0.0157,6.94,6.94,33.95
2021,1,1103020,1.1.03.020,Abobrinha,0.008,17.22,17.22,34.39
2021,1,1103025,1.1.03.025,Pepino,0.0025,11.05,11.05,1.24
2021,1,1103026,1.1.03.026,Pimentão,0.0173,-9.77,-9.77,30.98
2021,1,1103028,1.1.03.028,Tomate,0.2625,4.89,4.89,40.9
2021,1,1103043,1.1.03.043,Cebola,0.1123,17.58,17.58,43.3
2021,1,1103044,1.1.03.044,Cenoura,0.0573,0.29,0.29,28.51
2021,1,1104003,1.1.04.003,Açúcar refinado,0.0944,2.62,2.62,14.55
2021,1,1104004,1.1.04.004,Açúcar cristal,0.1108,2.36,2.36,25.22
2021,1,1104018,1.1.04.018,Balas,0.0158,1.22,1.22,-0.73
2021,1,1104023,1.1.04.023,Chocolate em barra e bombom,0.1853,0.73,0.73,6.44
2021,1,1104032,1.1.04.032,Sorvete,0.1409,-0.65,-0.65,11.33
2021,1,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1085,0.14,0.14,6.05
2021,1,1104060,1.1.04.060,Doce de frutas em pasta,0.0015,-1.15,-1.15,12.23
2021,1,1104067,1.1.04.067,Açúcar demerara,0.0004,3.15,3.15,3.05
2021,1,1105001,1.1.05.001,Alface,0.0972,3.83,3.83,27.15
2021,1,1105004,1.1.05.004,Coentro,0.009,3.97,3.97,26.25
2021,1,1105005,1.1.05.005,Couve,0.0151,3.76,3.76,8.37
2021,1,1105006,1.1.05.006,Couve-flor,0.0028,8.26,8.26,2.08
2021,1,1105010,1.1.05.010,Repolho,0.0184,-4.55,-4.55,33.9
2021,1,1105012,1.1.05.012,Cheiro-verde,0.041,3.79,3.79,13.05
2021,1,1105019,1.1.05.019,Brócolis,0.0265,3.7,3.7,21.06
2021,1,1106001,1.1.06.001,Banana-da-terra,0.0172,-6.42,-6.42,-11.13
2021,1,1106003,1.1.06.003,Abacaxi,0.0183,12.46,12.46,22.61
2021,1,1106004,1.1.06.004,Abacate,0.0017,1.43,1.43,-4.07
2021,1,1106005,1.1.06.005,Banana - d'água,0.1271,-0.55,-0.55,41.19
2021,1,1106006,1.1.06.006,Banana - maçã,0.0052,4.92,4.92,31.59
2021,1,1106008,1.1.06.008,Banana - prata,0.1774,8.78,8.78,25.84
2021,1,1106011,1.1.06.011,Laranja - baía,0.0057,-9.3,-9.3,42.29
2021,1,1106012,1.1.06.012,Laranja - lima,0.0068,-3.64,-3.64,38.97
2021,1,1106015,1.1.06.015,Limão,0.0218,6.75,6.75,31.8
2021,1,1106017,1.1.06.017,Maçã,0.1835,3.91,3.91,44.08
2021,1,1106018,1.1.06.018,Mamão,0.0956,-6.99,-6.99,26.36
2021,1,1106019,1.1.06.019,Manga,0.048,14.21,14.21,17.6
2021,1,1106020,1.1.06.020,Maracujá,0.0087,-7.97,-7.97,-12.85
2021,1,1106021,1.1.06.021,Melancia,0.0277,1.93,1.93,6.53
2021,1,1106022,1.1.06.022,Melão,0.0149,15.43,15.43,29.5
2021,1,1106023,1.1.06.023,Pera,0.0226,10.02,10.02,27.45
2021,1,1106027,1.1.06.027,Tangerina,0.0344,1.95,1.95,29.35
2021,1,1106028,1.1.06.028,Uva,0.0828,-0.98,-0.98,10.67
2021,1,1106039,1.1.06.039,Laranja - pera,0.1034,-0.37,-0.37,19.71
2021,1,1106051,1.1.06.051,Morango,0.0094,-4.96,-4.96,31.85
2021,1,1106084,1.1.06.084,Goiaba,0.0051,-10.99,-10.99,-7.32
2021,1,1107009,1.1.07.009,Fígado,0.0215,-1.45,-1.45,23.04
2021,1,1107018,1.1.07.018,Carne de porco,0.4169,-0.57,-0.57,26.79
2021,1,1107031,1.1.07.031,Carne de carneiro,0.0027,1.55,1.55,11.49
2021,1,1107081,1.1.07.081,Cupim,0.0106,1.57,1.57,26.96
2021,1,1107084,1.1.07.084,Contrafilé,0.4866,0.23,0.23,19.02
2021,1,1107085,1.1.07.085,Filé-mignon,0.0272,0.47,0.47,3.95
2021,1,1107087,1.1.07.087,Chã de dentro,0.3279,0.18,0.18,21.07
2021,1,1107088,1.1.07.088,Alcatra,0.3636,-0.39,-0.39,11.55
2021,1,1107089,1.1.07.089,Patinho,0.1802,-0.98,-0.98,20.95
2021,1,1107090,1.1.07.090,Lagarto redondo,0.0089,-0.05,-0.05,18.68
2021,1,1107091,1.1.07.091,Lagarto comum,0.0785,-1.24,-1.24,23.51
2021,1,1107093,1.1.07.093,Músculo,0.1671,-0.39,-0.39,29.62
2021,1,1107094,1.1.07.094,Pá,0.1224,0.32,0.32,27.16
2021,1,1107095,1.1.07.095,Acém,0.2906,0.18,0.18,29.41
2021,1,1107096,1.1.07.096,Peito,0.0172,0.52,0.52,34.57
2021,1,1107097,1.1.07.097,Capa de filé,0.0403,0.31,0.31,10.54
2021,1,1107099,1.1.07.099,Costela,0.4006,0.08,0.08,31.56
2021,1,1107208,1.1.07.208,Picanha,0.0443,3.39,3.39,22.83
2021,1,1108002,1.1.08.002,Peixe - anchova,0.0006,1.16,1.16,7.79
2021,1,1108004,1.1.08.004,Peixe - corvina,0.0231,0.93,0.93,5.33
2021,1,1108011,1.1.08.011,Peixe - tainha,0.0021,0.93,0.93,36.85
2021,1,1108012,1.1.08.012,Peixe - sardinha,0.0049,0.85,0.85,-3.63
2021,1,1108013,1.1.08.013,Camarão,0.0295,0.88,0.88,-0.94
2021,1,1108019,1.1.08.019,Peixe - cavala,0.0008,3.93,3.93,9.17
2021,1,1108029,1.1.08.029,Peixe - cação,0.0063,-0.32,-0.32,-7.3
2021,1,1108031,1.1.08.031,Peixe - merluza,0.0166,2.05,2.05,9.92
2021,1,1108032,1.1.08.032,Peixe - serra,0.001,5.29,5.29,0.12
2021,1,1108038,1.1.08.038,Peixe - pescada,0.0301,0.83,0.83,3.33
2021,1,1108045,1.1.08.045,Caranguejo,0.0051,0,0,1.47
2021,1,1108049,1.1.08.049,Peixe - castanha,0.001,1.16,1.16,1.26
2021,1,1108052,1.1.08.052,Peixe - palombeta,0.0008,-0.42,-0.42,8.41
2021,1,1108072,1.1.08.072,Peixe - curimatã,0.0007,0,0,14.62
2021,1,1108075,1.1.08.075,Peixe - salmão,0.0157,0.04,0.04,6.66
2021,1,1108080,1.1.08.080,Peixe - tilápia,0.0486,0.76,0.76,7.94
2021,1,1108087,1.1.08.087,Peixe - tambaqui,0.0219,0.43,0.43,2.12
2021,1,1108088,1.1.08.088,Peixe - dourada,0.007,0.25,0.25,-8.67
2021,1,1108092,1.1.08.092,Peixe - filhote,0.0036,0.06,0.06,-5.16
2021,1,1108096,1.1.08.096,Peixe - peroá,0.0007,-2.09,-2.09,1.82
2021,1,1108112,1.1.08.112,Peixe - pintado,0.0004,0.6,0.6,23.06
2021,1,1108125,1.1.08.125,Peixe - aruanã,0.0006,0.93,0.93,6.84
2021,1,1109002,1.1.09.002,Presunto,0.1009,0.24,0.24,7.47
2021,1,1109007,1.1.09.007,Salsicha,0.0457,-0.23,-0.23,13.37
2021,1,1109008,1.1.09.008,Linguiça,0.3507,1.54,1.54,22.16
2021,1,1109010,1.1.09.010,Mortadela,0.0515,-0.83,-0.83,1.8
2021,1,1109012,1.1.09.012,Salame,0.0098,-2.66,-2.66,11.75
2021,1,1109023,1.1.09.023,Bacalhau,0.0095,1.49,1.49,1.99
2021,1,1109056,1.1.09.056,Carne-seca e de sol,0.1156,1.73,1.73,12.3
2021,1,1109058,1.1.09.058,Carne de porco salgada e defumada,0.0085,0,0,1.26
